date,ticker,open,high,low,close,volume,return_1d,rolling_mean_5,rolling_mean_20,rolling_std_5,rolling_std_20,momentum_10,drawdown_20,high_low_range,price_above_ma20,timestamp,signal,confidence,strategy_name,target_weight,approved_weight,risk_flag,risk_notes,executed_weight,turnover,transaction_cost,asset_return,strategy_gross_return,strategy_net_return
2024-10-03,AAA,104.4,105.7,104.17,104.44,871756,-0.0009565716472164087,102.904,103.4025,0.00791191884158372,0.01249378059719376,-0.0004785146904009441,-0.012200889057032094,0.014649559555725786,1,2024-10-03,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0009565716472164087,-0.0,-0.0
2024-10-04,AAA,104.93,104.98,103.31,103.49,891647,-0.009096131750287229,103.58399999999999,103.373,0.01187373872750358,0.011976231661510739,0.002712915415173045,-0.021186039912985954,0.01613682481399171,1,2024-10-04,1.0,0.2645843352224404,trend_momentum_v1,0.3333333333333333,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.009096131750287229,-0.0,-0.0
2024-10-07,AAA,103.62,104.85,103.37,104.56,798070,0.010339163204174495,104.054,103.34949999999999,0.009290723918176745,0.012028930464111442,0.02741475876977506,-0.011065922633122116,0.014154552410099367,1,2024-10-07,1.0,0.35084316645379476,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.0,0.0,0.0,0.010339163204174495,0.0,0.0
2024-10-08,AAA,104.54,104.89,103.03,103.77,1001913,-0.007555470543228804,104.16,103.3525,0.01000662434150415,0.011806881840281025,0.022263816372771084,-0.01853778492386271,0.017924255565192247,1,2024-10-08,1.0,0.3336475504036449,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.3333333333333333,0.0003333333333333333,-0.007555470543228804,-0.0025184901810762677,-0.002851823514409601
2024-10-09,AAA,104.12,104.78,103.54,103.94,930280,0.0016382384118724946,104.04,103.30699999999999,0.007809942040864339,0.011534626507410812,0.03330350929515857,-0.016929915823323594,0.011929959592072301,1,2024-10-09,1.0,0.37330743313026443,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,0.0016382384118724946,0.0005460794706241648,0.0005460794706241648
2024-10-10,AAA,103.33,103.81,102.84,103.49,846617,-0.0043294208197036665,103.85,103.31800000000001,0.007936272951236063,0.01105442928068637,0.04408797417271981,-0.021186039912985954,0.009372886269204744,1,2024-10-10,1.0,0.4128537998019454,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,-0.0043294208197036665,-0.0014431402732345555,-0.0014431402732345555
2024-10-11,AAA,103.4,103.98,102.52,102.91,957276,-0.005604406222823433,103.734,103.19649999999999,0.0072585175878862275,0.01007071611461571,0.02817464282146065,-0.026671710961884143,0.01418715382372955,0,2024-10-11,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.3333333333333333,0.0,0.0,-0.005604406222823433,-0.0018681354076078107,-0.0018681354076078107
2024-10-14,AAA,103.01,103.93,102.44,103.49,831732,0.005635992614906105,103.51999999999998,103.0875,0.005495841831845383,0.010141635165970912,0.01252323647392628,-0.021186039912985954,0.014397526331046566,1,2024-10-14,1.0,0.30580019578635104,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.0,0.3333333333333333,0.0003333333333333333,0.005635992614906105,0.0,-0.0003333333333333333
2024-10-15,AAA,102.94,103.99,102.53,103.41,994062,-0.0007730215479756497,103.44800000000001,103.0,0.004550892254267091,0.010101419704839529,0.0016466485858195323,-0.021942684195592643,0.014118557199497088,1,2024-10-15,1.0,0.26788294615722014,trend_momentum_v1,0.3333333333333333,0.0,BLOCKED,Below confidence threshold,0.3333333333333333,0.3333333333333333,0.0003333333333333333,-0.0007730215479756497,-0.00025767384932521653,-0.0005910071826585499
2024-10-16,AAA,103.41,104.81,102.76,104.11,953613,0.006769171260032847,103.482,102.91900000000001,0.005651549641470041,0.010149456706532585,-0.004113258083030535,-0.004303749043611305,0.019690711747190445,1,2024-10-16,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.3333333333333333,0.0003333333333333333,0.006769171260032847,0.0,-0.0003333333333333333
2024-10-17,AAA,104.4,104.83,103.85,103.98,1025545,-0.0012486792815291636,103.58,102.89349999999999,0.005161984764902905,0.009816451208210435,-0.0044044427422442745,-0.005547054322876832,0.009424889401808079,1,2024-10-17,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0012486792815291636,-0.0,-0.0
2024-10-18,AAA,103.14,104.05,102.33,103.66,898422,-0.0030775149067129304,103.72999999999999,102.91600000000001,0.004431099663869813,0.009430475233318575,0.0016426707894483528,-0.00860749808722272,0.01659270692649044,1,2024-10-18,1.0,0.27038506563812453,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0030775149067129304,-0.0,-0.0
2024-10-21,AAA,103.63,105.74,103.03,104.9,1086217,0.011962184063283976,104.01199999999999,103.07249999999999,0.006390937752589672,0.009151180450298977,0.0032517214996174992,0.0,0.025834127740705374,1,2024-10-21,1.0,0.27706409856004005,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.011962184063283976,0.0,0.0
2024-10-22,AAA,105.53,106.75,105.43,105.9,1055938,0.009532888465205058,104.51000000000002,103.292,0.006637313911094768,0.00926390530529711,0.020526163631107375,0.0,0.012464589235127414,1,2024-10-22,1.0,0.3371019278140116,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.0,0.0,0.0,0.009532888465205058,0.0,0.0
2024-10-23,AAA,105.3,107.56,105.04,107.41,1088446,0.014258734655335115,105.17,103.633,0.007917901398955469,0.009244666731119296,0.03338464498749283,0.0,0.023461502653384193,1,2024-10-23,1.0,0.38217875721452754,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.35,0.00035,0.014258734655335115,0.00499055712936729,0.00464055712936729
2024-10-24,AAA,107.0,107.0,106.88,106.93,1094915,-0.004468857648263547,105.75999999999999,104.02350000000001,0.008769139596313312,0.008452946733251825,0.03323992656295305,-0.004468857648263547,0.0011222294959319606,1,2024-10-24,1.0,0.38464119272064135,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.004468857648263547,-0.0015641001768922412,-0.0015641001768922412
2024-10-25,AAA,106.89,107.67,106.06,106.58,963562,-0.00327316936313482,106.34400000000001,104.348,0.008818073552365701,0.008473264832841488,0.03566222913225148,-0.007727399683455927,0.015106023644210917,1,2024-10-25,1.0,0.39304305883972457,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.00327316936313482,-0.001145609277097187,-0.001145609277097187
2024-10-28,AAA,106.84,108.1,106.15,107.29,1080770,0.006661662600863316,106.822,104.602,0.008156121887740002,0.007404411179529884,0.036718523528843416,-0.0011172144120658034,0.018175039612265714,1,2024-10-28,1.0,0.40074829042771487,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.006661662600863316,0.0023315819103021606,0.0023315819103021606
2024-10-29,AAA,107.05,110.76,106.86,110.09,975756,0.026097492776586684,107.66000000000001,104.94449999999999,0.012756704462245043,0.008972889143588703,0.06459723431002806,0.0,0.035425560904714375,1,2024-10-29,1.0,0.49244198579664056,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.026097492776586684,0.00913412247180534,0.00913412247180534
2024-10-30,AAA,109.52,111.99,109.1,111.46,1083741,0.012444363702425187,108.47,105.2905,0.012553193961606644,0.008964859803061078,0.07059840553260965,0.0,0.025928584245469233,1,2024-10-30,1.0,0.5134761951026547,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.35,0.0,0.0,0.012444363702425187,0.004355527295848816,0.004355527295848816
2024-10-31,AAA,110.37,112.56,110.2,112.09,924527,0.005652251928943253,109.502,105.673,0.010841584979416258,0.008923434277794986,0.07799576841700318,0.0,0.02105450976893567,1,2024-10-31,1.0,0.5395223109177799,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.016666666666666663,1.6666666666666664e-05,0.005652251928943253,0.0018840839763144175,0.001867417309647751
2024-11-01,AAA,112.62,112.98,112.56,112.67,1040609,0.0051744134177893475,110.72,106.13199999999999,0.008819938470597134,0.008412555140440568,0.08691877291144134,0.0,0.0037277003638945742,1,2024-11-01,1.0,0.5726686234133926,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,0.0051744134177893475,0.001724804472596449,0.001724804472596449
2024-11-04,AAA,112.56,112.61,110.71,111.42,807836,-0.011094346321114723,111.546,106.475,0.01346073773470147,0.008949694973134794,0.06215443279313626,-0.011094346321114723,0.01705259378926589,1,2024-11-04,1.0,0.4839791586267214,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,-0.011094346321114723,-0.0036981154403715744,-0.0036981154403715744
2024-11-05,AAA,110.64,113.03,110.62,112.72,935975,0.011667564171602862,112.072,106.92250000000001,0.009474856806223063,0.008761798854814816,0.06440037771482521,0.0,0.02138041163946058,1,2024-11-05,1.0,0.49254457629633264,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,0.011667564171602862,0.003889188057200954,0.003889188057200954
2024-11-06,AAA,112.35,114.61,111.9,113.9,883213,0.010468417317246237,112.55999999999999,107.42049999999999,0.009108818909819716,0.008848953990152427,0.060422679452565076,0.0,0.023792800702370446,1,2024-11-06,1.0,0.47829580062090615,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,0.010468417317246237,0.003489472439082079,0.003489472439082079
2024-11-07,AAA,114.46,116.38,114.21,115.96,791506,0.01808604038630368,113.33400000000002,108.04400000000001,0.011038082766340095,0.009072138703386443,0.08444776956887678,0.0,0.018713349430838237,1,2024-11-07,1.0,0.5615466733533696,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.0,0.0,0.01808604038630368,0.006028680128767894,0.006028680128767894
2024-11-08,AAA,116.35,118.24,116.17,118.07,847096,0.018195929630907104,114.41399999999999,108.80199999999999,0.012032210162384345,0.00906622630189272,0.10780634265340594,0.0,0.01753197255865159,1,2024-11-08,1.0,0.6433238506548231,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.016666666666666663,1.6666666666666664e-05,0.018195929630907104,0.006368575370817486,0.006351908704150819
2024-11-11,AAA,118.69,118.95,116.9,116.91,788319,-0.009824680274413411,115.51199999999999,109.473,0.011491079883004884,0.009811208775203485,0.08966352875384453,-0.009824680274413411,0.017534855872038298,1,2024-11-11,1.0,0.5770303177314429,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.35,0.0,0.0,-0.009824680274413411,-0.0034386380960446934,-0.0034386380960446934
2024-11-12,AAA,116.66,117.21,115.9,116.65,1017102,-0.002223932939868223,116.298,110.13500000000002,0.012534074236993886,0.009870360722524603,0.05958761013716063,-0.01202676378419576,0.01123017573939124,1,2024-11-12,1.0,0.47154278277059497,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.016666666666666663,1.6666666666666664e-05,-0.002223932939868223,-0.0007413109799560742,-0.0007579776466227409
2024-11-13,AAA,116.33,117.53,116.24,117.0,968584,0.0030004286326617002,116.91799999999998,110.77950000000001,0.0124532494790792,0.009892621656852462,0.04970392966086501,-0.00906242059795026,0.011025641025641079,1,2024-11-13,1.0,0.4368664225998308,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.35,0.016666666666666663,1.6666666666666664e-05,0.0030004286326617002,0.001050150021431595,0.0010334833547649283
2024-11-14,AAA,117.24,118.99,116.85,117.95,979326,0.00811965811965809,117.316,111.478,0.010581361595612909,0.009757206604235413,0.05227941832456051,-0.0010163462352841268,0.018143281051292925,1,2024-11-14,1.0,0.446388439370079,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.016666666666666663,1.6666666666666664e-05,0.00811965811965809,0.0027065527065526966,0.00268988603988603
2024-11-15,AAA,118.14,118.98,116.97,117.35,802626,-0.005086901229334528,117.172,112.1625,0.00698285633230532,0.009869286668427943,0.04153723262625353,-0.006098077411704872,0.01712824882829148,1,2024-11-15,1.0,0.40837048918528257,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,-0.005086901229334528,-0.0016956337431115094,-0.0016956337431115094
2024-11-18,AAA,117.96,121.43,117.47,120.25,873114,0.024712398806987723,117.84,112.92999999999999,0.011766048582571556,0.010638336467146662,0.0792496858732723,0.0,0.032931392931392994,1,2024-11-18,1.0,0.5374801388046531,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.0,0.0,0.024712398806987723,0.008237466268995908,0.008237466268995908
2024-11-19,AAA,120.59,120.66,118.05,118.96,929860,-0.010727650727650806,118.30199999999999,113.583,0.013660614882441323,0.011317872864643619,0.0553584102200142,-0.010727650727650806,0.02194014794889038,1,2024-11-19,1.0,0.4513124125276361,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.016666666666666663,1.6666666666666664e-05,-0.010727650727650806,-0.0037546777546777817,-0.0037713444213444483
2024-11-20,AAA,118.56,119.36,118.38,119.25,777371,0.002437794216543443,118.752,114.175,0.013673255504674815,0.011165579201090807,0.046971027216856864,-0.008316008316008316,0.008218029350104855,1,2024-11-20,1.0,0.4225276732549085,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.002437794216543443,0.000853227975790205,0.000853227975790205
2024-11-21,AAA,119.18,120.59,119.14,120.02,671262,0.006457023060796541,119.16600000000001,114.82949999999998,0.013564493329528266,0.010927155389356803,0.035012073128665167,-0.0019126819126819017,0.012081319780036685,1,2024-11-21,1.0,0.38156542324024006,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.006457023060796541,0.002259958071278789,0.002259958071278789
2024-11-22,AAA,120.29,121.36,119.97,121.16,800632,0.009498416930511677,119.928,115.55849999999998,0.012786460702319825,0.010737649899975747,0.026170915558566987,0.0,0.011472433146252894,1,2024-11-22,1.0,0.3513320173300754,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.009498416930511677,0.003324445925679087,0.003324445925679087
2024-11-25,AAA,120.59,121.19,118.54,118.79,836396,-0.019560911191812358,119.636,116.1335,0.012321402965478517,0.01221445509514451,0.016080745872893765,-0.019560911191812358,0.022308275107332194,1,2024-11-25,1.0,0.31047840394833626,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.019560911191812358,-0.006846318917134325,-0.006846318917134325
2024-11-26,AAA,118.91,119.65,118.68,119.13,628791,0.002862193787355638,119.67,116.5855,0.011490246234596657,0.011180940762043443,0.021260180025717945,-0.01675470452294492,0.008142365483085695,1,2024-11-26,1.0,0.33248210223234986,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.002862193787355638,0.0010017678255744733,0.0010017678255744733
2024-11-27,AAA,119.42,120.29,118.26,118.84,830370,-0.002434315453705982,119.58800000000001,116.95450000000001,0.011474329428843438,0.01108499280404946,0.01572649572649576,-0.019148233740508336,0.017081790642881192,1,2024-11-27,1.0,0.3134740120275497,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.002434315453705982,-0.0008520104087970937,-0.0008520104087970937
2024-11-28,AAA,119.18,121.26,119.0,120.47,685825,0.013715920565466222,119.678,117.37349999999999,0.012959188663774228,0.011320385741307979,0.02136498516320473,-0.005694948827996038,0.018759857225865404,1,2024-11-28,1.0,0.33232600154131164,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.013715920565466222,0.0048005721979131775,0.0048005721979131775
2024-11-29,AAA,119.97,121.05,119.81,120.92,744589,0.0037353698016104886,119.63,117.78599999999999,0.012229688309705567,0.011314906931903151,0.030421815083084836,-0.001980851766259395,0.01025471386040353,1,2024-11-29,1.0,0.3640454517961601,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0037353698016104886,0.0013073794305636709,0.0013073794305636709
2024-12-02,AAA,120.87,123.13,120.29,121.85,798100,0.007691035395302581,120.242,118.30749999999998,0.006012122492655423,0.010798818622318056,0.013305613305613306,0.0,0.02330734509642995,1,2024-12-02,1.0,0.3060740767359539,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.007691035395302581,0.002691862388355903,0.002691862388355903
2024-12-03,AAA,121.47,123.39,121.4,122.68,637725,0.006811653672548212,120.952,118.80550000000001,0.005900718073565392,0.010684099059754716,0.03127101546738409,0.0,0.01622106292794257,1,2024-12-03,1.0,0.3693831826617641,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.006811653672548212,0.0023840787853918743,0.0023840787853918743
2024-12-04,AAA,123.7,124.46,122.44,122.76,705521,0.0006521030322790278,121.73600000000002,119.24849999999999,0.004884261236680314,0.010610879132474122,0.02943396226415107,0.0,0.016454871293580937,1,2024-12-04,1.0,0.36322807117775074,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0006521030322790278,0.0002282360612976597,0.0002282360612976597
2024-12-05,AAA,122.15,123.26,121.82,123.24,538380,0.003910068426197455,122.28999999999999,119.6125,0.0027949692137021215,0.010066265424391823,0.026828861856357245,0.0,0.011684518013632034,1,2024-12-05,1.0,0.356152521155781,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.003910068426197455,0.0013685239491691092,0.0013685239491691092
2024-12-06,AAA,123.13,124.12,121.6,122.99,774099,-0.0020285621551444644,122.704,119.8585,0.004102819050594382,0.009467700606723028,0.01510399471772872,-0.0020285621551444644,0.02048947068867396,1,2024-12-06,1.0,0.31736010423683914,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.0020285621551444644,-0.0007099967543005625,-0.0007099967543005625
2024-12-09,AAA,123.4,124.27,122.76,123.99,724767,0.008130742336775354,123.13199999999999,120.2125,0.004220615542895217,0.009123912117750313,0.04377472851250097,0.0,0.012178401483990572,1,2024-12-09,1.0,0.4189968793521897,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.008130742336775354,0.0028457598178713737,0.0028457598178713737
2024-12-10,AAA,124.12,124.2,121.59,122.17,687711,-0.014678603113154276,123.03,120.4885,0.008633893316492551,0.009890850150499073,0.02551834130781505,-0.014678603113154276,0.021363673569616104,1,2024-12-10,1.0,0.3522235065129811,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.014678603113154276,-0.005137511089603996,-0.005137511089603996
2024-12-11,AAA,121.71,122.57,121.0,121.61,714237,-0.00458377670459198,122.8,120.71899999999998,0.008730293282770973,0.010009713289057181,0.023308650286098853,-0.019195096378740173,0.012910122522818791,1,2024-12-11,1.0,0.3440438511673815,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.00458377670459198,-0.001604321846607193,-0.001604321846607193
2024-12-12,AAA,121.27,122.42,120.76,121.25,595763,-0.002960282871474429,122.402,120.88399999999999,0.008116121564808837,0.009958606098972327,0.006474640989458047,-0.022098556335188313,0.013690721649484507,1,2024-12-12,1.0,0.2853164705919569,trend_momentum_v1,1.0,0.0,BLOCKED,Below confidence threshold,0.35,0.0,0.0,-0.002960282871474429,-0.00103609900501605,-0.00103609900501605
2024-12-13,AAA,120.9,121.93,119.3,119.68,466183,-0.012948453608247368,121.73999999999998,121.00050000000002,0.009121002273809473,0.010375695825868248,-0.010254713860403553,-0.034760867811920226,0.021975267379679225,0,2024-12-13,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.35,0.00035,-0.012948453608247368,-0.0,-0.00035
2024-12-16,AAA,119.04,119.94,118.6,119.37,552171,-0.0025902406417112056,120.816,120.9565,0.005797056467714731,0.008767992836284306,-0.020352892901107866,-0.03726106944108387,0.01122560107229625,0,2024-12-16,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0025902406417112056,-0.0,-0.0
2024-12-17,AAA,119.81,120.49,119.17,119.44,629593,0.0005864119963139292,120.27000000000001,120.9805,0.005081163274024713,0.008419952464070183,-0.026410172807303622,-0.03669650778288569,0.011051574012056207,0,2024-12-17,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.0005864119963139292,0.0,0.0
2024-12-18,AAA,118.95,120.04,118.05,119.98,445994,0.004521098459477679,119.944,121.01700000000001,0.006481763003311022,0.00846142010253685,-0.02264581296839363,-0.03234131784821348,0.016586097682947235,0,2024-12-18,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.004521098459477679,0.0,0.0
2024-12-19,AAA,119.96,121.01,119.34,120.73,429829,0.006251041840306781,119.84,121.05250000000001,0.00759501175896061,0.008453703722639493,-0.02036676403765003,-0.026292442938946614,0.013832518843700833,0,2024-12-19,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.006251041840306781,0.0,0.0
2024-12-20,AAA,120.59,121.44,119.64,121.16,427932,0.0035616665286175575,120.136,121.05250000000001,0.0034945985836484154,0.008215669374945266,-0.014879258476298896,-0.022824421324300292,0.014856388246946163,1,2024-12-20,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.0035616665286175575,0.0,0.0
2024-12-23,AAA,120.65,121.56,119.85,120.02,440831,-0.00940904588973257,120.26599999999999,121.11399999999999,0.0062249646985201215,0.007191153845912787,-0.032018711186385995,-0.032018711186385995,0.01424762539576744,0,2024-12-23,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.00940904588973257,-0.0,-0.0
2024-12-24,AAA,120.34,121.09,119.1,121.07,567532,0.008748541909681773,120.59200000000001,121.21100000000001,0.007068886259069336,0.007408383019282704,-0.009003847098305706,-0.023550286313412383,0.01643677211530527,0,2024-12-24,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.008748541909681773,0.0,0.0
2024-12-25,AAA,120.95,121.84,120.37,121.05,630898,-0.00016519368960099534,120.806,121.32149999999999,0.007083469124380505,0.0073729846777585446,-0.004604884466737902,-0.02371158964432618,0.01214374225526641,0,2024-12-25,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.00016519368960099534,-0.0,-0.0
2024-12-26,AAA,121.16,121.77,120.29,121.46,459239,0.0033870301528293734,120.952,121.37100000000001,0.006740801832742082,0.006768515142117942,0.0017319587628865651,-0.020404871360593657,0.012185081508315411,1,2024-12-26,1.0,0.2806799238871607,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.0033870301528293734,0.0,0.0
2024-12-27,AAA,120.72,123.73,119.82,122.61,646653,0.009468137658488418,121.24199999999999,121.4555,0.007701791880044054,0.007032067225982099,0.024481951871657692,-0.011129929833051055,0.03188973166952133,1,2024-12-27,1.0,0.35931657945336903,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.0,0.0,0.0,0.009468137658488418,0.0,0.0
2024-12-30,AAA,122.89,123.92,122.4,123.71,645486,0.008971535763803828,121.97999999999999,121.54850000000002,0.004278319833785109,0.00710435618174879,0.036357543771466716,-0.0022582466327929485,0.012286799773664182,1,2024-12-30,1.0,0.40061006751857553,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.35,0.00035,0.008971535763803828,0.0031400375173313397,0.0027900375173313396
2024-12-31,AAA,123.72,124.32,121.79,123.16,534182,-0.0044458814970494975,122.398,121.57249999999999,0.005960780926530866,0.00704720336150376,0.031145344943067643,-0.0066940882329219464,0.020542383890873556,1,2024-12-31,1.0,0.3825816946950976,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.0044458814970494975,-0.001556058523967324,-0.001556058523967324
2025-01-01,AAA,122.71,125.29,122.69,124.44,504904,0.0103929847353037,123.076,121.65650000000001,0.006227141859436615,0.007406178773544003,0.037172862143690644,0.0,0.020893603342976602,1,2025-01-01,1.0,0.4023318471021272,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0103929847353037,0.003637544657356295,0.003637544657356295
2025-01-02,AAA,124.45,125.26,123.37,123.66,482685,-0.006268081002893,123.51599999999999,121.67749999999998,0.008239318716788024,0.007523190173297015,0.0242690300670918,-0.006268081002893,0.01528384279475983,1,2025-01-02,1.0,0.3567296420849575,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.006268081002893,-0.00219382835101255,-0.00219382835101255
2025-01-03,AAA,123.95,124.73,123.1,123.27,454965,-0.0031538088306647394,123.648,121.69149999999999,0.007928760105940246,0.007544886806804198,0.01741498844503142,-0.0094021215043395,0.013223006408696437,1,2025-01-03,1.0,0.33265913403209424,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.0031538088306647394,-0.0011038330907326586,-0.0011038330907326586
2025-01-06,AAA,122.61,124.0,121.39,123.8,445084,0.004299505151293959,123.66599999999998,121.68199999999999,0.006988652516758027,0.007378142274687952,0.031494750874854205,-0.005143040822886524,0.02108239095315024,1,2025-01-06,1.0,0.3825635945319099,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.004299505151293959,0.0015048268029528855,0.0015048268029528855
2025-01-07,AAA,123.66,124.18,122.31,122.53,481275,-0.010258481421647758,123.54,121.7,0.008306561786056495,0.00697193504896583,0.012059139340877323,-0.015348762455801968,0.01526156859544605,1,2025-01-07,1.0,0.31606223125944877,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.010258481421647758,-0.003590468497576715,-0.003590468497576715
2025-01-08,AAA,121.55,122.91,120.82,122.75,471922,0.0017954786582876636,123.202,121.75700000000002,0.005900608621708547,0.006888417921628204,0.01404378356051228,-0.01358084217293476,0.017026476578411432,1,2025-01-08,1.0,0.32332167525568717,trend_momentum_v1,1.0,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0017954786582876636,0.0006284175304006822,0.0006284175304006822
